company_id,company_title,company_url,company_video_url
C01839,CÔNG TY TNHH VIESSMANN TECHNOLOGY VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viessmann-technology-viet-nam.35A95CA5.html,Unknown
C01840,CÔNG TY TNHH THƯƠNG MẠI QUỐC TẾ SON VI,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-quoc-te-son-vi.35A70707.html,Unknown
C01841,THỜI TRANG LINING_CÔNG TY TNHH QUỐC TẾ HẢI LONG,https://careerbuilder.vn/vi/nha-tuyen-dung/thoi-trang-lining_cong-ty-tnhh-quoc-te-hai-long.35A960CA.html,Unknown
C01842,Công ty Gofingo Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-gofingo-vietnam.35A86542.html,Unknown
C01843,CÔNG TY TNHH DƯỢC MỸ PHẨM QUỐC TẾ LIISKIN,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-duoc-my-pham-quoc-te-liiskin.35A95FF8.html,Unknown
C01844,HDBank,https://careerbuilder.vn/vi/nha-tuyen-dung/hdbank.35A58049.html,Unknown
C01845,CÔNG TY CỔ PHẦN THƯƠNG MẠI TAMSOA,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thuong-mai-tamsoa.35A95F95.html,Unknown
C01846,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ ĐÁ NỮ HOÀNG,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-da-nu-hoang.35A7C253.html,Unknown
C01847,CÔNG TY TNHH CHÂU Á MỀM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-chau-a-mem.35A92164.html,https://www.youtube.com/watch?v=Efpt4ySf-Fw
C01848,CTY TNHH KIÊN THÀNH TÍN,https://careerbuilder.vn/vi/nha-tuyen-dung/cty-tnhh-kien-thanh-tin.35A95747.html,Unknown
C01849,Công ty TNHH thực phẩm sạch thương mại T&P,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuc-pham-sach-thuong-mai-t-p.35A74341.html,Unknown
C01850,"Công ty Nhật chuyên về kinh doanh phụ tùng máy móc, băng tải, robot...",https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-nhat-chuyen-ve-kinh-doanh-phu-tung-may-moc-bang-tai-robot.35A960B0.html,Unknown
C01851,COFCO International Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/cofco-international-vietnam.35A90652.html,https://www.youtube.com/watch?v=tYZ6JBPzm9E
C01852,Tổng công ty Xây dựng số 1 – CTCP,https://careerbuilder.vn/vi/nha-tuyen-dung/tong-cong-ty-xay-dung-so-1-ctcp.35A8D823.html,Unknown
C01853,CÔNG TY CỔ PHẦN DƯỢC ĐẠI NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-dai-nam.35A91349.html,Unknown
C01854,CÔNG TY TNHH CÔNG NGHỆ MẬT MÃ,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-mat-ma.35A95F4E.html,Unknown
C01855,WESTCOAST INTERNATIONAL HEALTHCARE COMPANY,https://careerbuilder.vn/vi/nha-tuyen-dung/westcoast-international-healthcare-company.35A7F9E4.html,Unknown
C01856,"NGÂN HÀNG MIZUHO BANK, LTD.- CHI NHÁNH THÀNH PHỐ HÀ NỘI",https://careerbuilder.vn/vi/nha-tuyen-dung/ngan-hang-mizuho-bank-ltd-chi-nhanh-thanh-pho-ha-noi.35A88F99.html,Unknown
C01857,East West Industries Vietnam LLC.,https://careerbuilder.vn/vi/nha-tuyen-dung/east-west-industries-vietnam-llc.35A68A8F.html,https://www.youtube.com/watch?v=hVjXq1atG0c
C01858,Công Ty TNHH Nha Khoa Kim,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-nha-khoa-kim.35A7D7B4.html,Unknown
C01859,CÔNG TY TNHH AMPROC VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-amproc-viet-nam.35A96066.html,Unknown
C01860,THỜI TRANG LINING,https://careerbuilder.vn/vi/nha-tuyen-dung/thoi-trang-lining.35A960CA.html,Unknown
C01861,Công ty CP Nguyên Liệu Thực Phẩm Á Châu Sài Gòn (AFI),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-cp-nguyen-lieu-thuc-pham-a-chau-sai-gon-afi.35A6C787.html,Unknown
C01862,NashTech Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/nashtech-vietnam.35A6A5C6.html,https://www.youtube.com/watch?v=hLjcoOUyJpE
C01863,CÔNG TY TNHH THAI WAH VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thai-wah-viet-nam.35A95386.html,https://www.youtube.com/watch?v=i-7VPD9szbE
C01864,CÔNG TY CỔ PHẦN QUẢN LÝ VẬN HÀNH & KHAI THÁC BẤT ĐỘNG SẢN GELEXIMCO,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-quan-ly-van-hanh-khai-thac-bat-dong-san-geleximco.35A908D1.html,Unknown
C01865,EIY Public Speaking,https://careerbuilder.vn/vi/nha-tuyen-dung/eiy-public-speaking.35A8DA67.html,Unknown
C01866,Công ty Bảo Việt Nhân thọ Gia Định,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-bao-viet-nhan-tho-gia-dinh.35A69353.html,Unknown
C01867,Công ty TNHH Giải Trí TNT,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giai-tri-tnt.35A95E01.html,Unknown
C01868,Bảo Mật,https://careerbuilder.vn/vi/nha-tuyen-dung/bao-mat.35A8FD77.html,Unknown
C01869,CÔNG TY TNHH TÔN PHÚC NHIÊN,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ton-phuc-nhien.35A95D9C.html,Unknown
C01870,CÔNG TY TNHH MEDIASTEP SOFTWARE VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mediastep-software-viet-nam.35A8DDF9.html,Unknown
C01871,Công Ty TNHH Bay Cao,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-bay-cao.35A68852.html,https://www.youtube.com/watch?v=SQtHitcb2ws
C01872,Công ty CP Công nghệ Môi trường và Xây dựng Sài Gòn (SENCO),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-cp-cong-nghe-moi-truong-va-xay-dung-sai-gon-senco.35A5EDBB.html,Unknown
C01873,Công ty TNHH Phòng cháy chữa cháy và cứu nạn cứu hộ Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-phong-chay-chua-chay-va-cuu-nan-cuu-ho-viet-nam.35A90D62.html,Unknown
C01874,CÔNG TY TNHH ACHILLES LOGISTICS,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-achilles-logistics.35A91505.html,Unknown
C01875,NHÀ MÁY TÔN HOA SEN PHÚ MỸ CHI NHÁNH CÔNG TY CỔ PHẦN TẬP ĐOÀN HOA SEN,https://careerbuilder.vn/vi/nha-tuyen-dung/nha-may-ton-hoa-sen-phu-my-chi-nhanh-cong-ty-co-phan-tap-doan-hoa-sen.35A9045A.html,Unknown
C01876,Ascenx Technologies Vietnam Ltd. Co.,https://careerbuilder.vn/vi/nha-tuyen-dung/ascenx-technologies-vietnam-ltd-co.35A63179.html,Unknown
C01877,CÔNG TY TNHH TL CONCEPTS,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tl-concepts.35A9199A.html,Unknown
C01878,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-cp-cong-nghe-giao-duc-truong-hoc-truc-tuyen-onschool.35A8E14A.html,Unknown
C01879,Vinson Group,https://careerbuilder.vn/vi/nha-tuyen-dung/vinson-group.35A7D708.html,https://www.youtube.com/watch?v=FvBeWEMYW5U
C01880,CÔNG TY TNHH TM DV VÂN HOÀNG,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tm-dv-van-hoang.35A96071.html,Unknown
C01881,Hyosung Vietnam Corp,https://careerbuilder.vn/vi/nha-tuyen-dung/hyosung-vietnam-corp.35A57472.html,Unknown
C01882,CÔNG TY ELITE LONG THÀNH,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-elite-long-thanh.35A8F09C.html,Unknown
C01883,CÔNG TY TNHH VENESA,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-venesa.35A94D72.html,Unknown
C01884,CÔNG TY TNHH TK MEDIA,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tk-media.35A8E2E9.html,Unknown
C01885,PERSOLKELLY Vietnam (headhunter),https://careerbuilder.vn/vi/nha-tuyen-dung/persolkelly-vietnam-headhunter.35A87F99.html,Unknown
C01886,CÔNG TY CỔ PHẦN VICK,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-vick.35A8FE05.html,https://www.youtube.com/watch?v=c9LyZoULw4I
C01887,CÔNG TY CỔ PHẦN NHỰA Á ĐÔNG,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-nhua-a-dong.35A71CD8.html,Unknown
C01888,Công ty Cổ phần Đầu tư Ô Tô Minh Thanh,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-o-to-minh-thanh.35A944E4.html,https://www.youtube.com/watch?v=NoilAXNv5bc
C01889,Grace Skincare Clinic - Công Ty TNHH May Hun,https://careerbuilder.vn/vi/nha-tuyen-dung/grace-skincare-clinic-cong-ty-tnhh-may-hun.35A8964C.html,https://www.youtube.com/watch?v=y5AChYz5ulc
C01890,Công Ty TNHH Thời Trang Gior (Nhãn Hàng Thời Trang Giordano),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thoi-trang-gior-nhan-hang-thoi-trang-giordano.35A72722.html,Unknown
C01891,Pactumax International Pte Ltd,https://careerbuilder.vn/vi/nha-tuyen-dung/pactumax-international-pte-ltd.35A95DF7.html,Unknown
C01892,"NONGSHIM VIETNAM CO.,LTD.",https://careerbuilder.vn/vi/nha-tuyen-dung/nongshim-vietnam-co-ltd.35A8A311.html,Unknown
C01893,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN KIRIN CAPITAL,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-va-phat-trien-kirin-capital.35A95D29.html,Unknown
C01894,Công ty Mondovino,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-mondovino.35A90920.html,Unknown
C01895,Bühler Asia Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/b-hler-asia-vietnam.35A8FBB4.html,https://www.youtube.com/watch?v=g5yM35M9mRo
C01896,HỌC VIỆN FOCUS LEARNING,https://careerbuilder.vn/vi/nha-tuyen-dung/hoc-vien-focus-learning.35A8ADF0.html,Unknown
C01897,Công Ty TNHH Công Nghiệp Dona Quế BằngCông Ty TNHH Công Nghiệp Dona Quế Bằng,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghiep-dona-que-bangcong-ty-tnhh-cong-nghiep-dona-que-bang.35A8E5C8.html,Unknown
C01898,Công ty TNHH Việt Dũng Sài Gòn,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-viet-dung-sai-gon.35A9178F.html,https://www.youtube.com/watch?v=VSxl4fMJuJ4
C01899,RRecruiter Co Ltd,https://careerbuilder.vn/vi/nha-tuyen-dung/rrecruiter-co-ltd.35A80465.html,Unknown
C01900,Grant Thornton (Vietnam) Limited,https://careerbuilder.vn/vi/nha-tuyen-dung/grant-thornton-vietnam-limited.35A74AF6.html,Unknown
C01901,Công Ty TNHH Fursys VN,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-fursys-vn.35A8A3D7.html,Unknown
C01902,Công Ty Cổ Phần Tư Vấn Giáo Dục FAROS,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tu-van-giao-duc-faros.35A8B5E3.html,Unknown
C01903,Công Ty TNHH Hon Chuan Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-hon-chuan-viet-nam.35A5F9E1.html,Unknown
C01904,Hyosung Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/hyosung-vietnam.35A57472.html,Unknown
C01905,CÔNG TY TNHH ORTHO-K VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ortho-k-viet-nam.35A95D60.html,Unknown
C01906,CÔNG TY CỔ PHẦN MATSUMOTO KIYOSHI VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-matsumoto-kiyoshi-viet-nam.35A91702.html,Unknown
C01907,CÔNG TY CỔ PHẦN KANETORA VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-kanetora-viet-nam.35A94076.html,Unknown
C01908,Saigon Cube,https://careerbuilder.vn/vi/nha-tuyen-dung/saigon-cube.35A84140.html,Unknown
C01909,Cty CP Nhựa Tái Chế Duy Tân,https://careerbuilder.vn/vi/nha-tuyen-dung/cty-cp-nhua-tai-che-duy-tan.35A8F303.html,Unknown
C01910,Shinhan Bank Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/shinhan-bank-vietnam.35A66560.html,Unknown
C01911,Công ty TNHH thương mại và sản xuất Hoàng Mai,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-va-san-xuat-hoang-mai.35A8BDFC.html,Unknown
C01912,Công ty TNHH Bel Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-bel-viet-nam.35A6375B.html,https://www.youtube.com/watch?v=6Fgi0KicjSw
C01913,ShinPoong Daewoo Pharma,https://careerbuilder.vn/vi/nha-tuyen-dung/shinpoong-daewoo-pharma.35A8AA1F.html,Unknown
C01914,Công Ty TNHH PROXCAD,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-proxcad.35A780FB.html,Unknown
C01915,CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI VÀ HỢP TÁC GIÁO DỤC MỸ VIỆT,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mot-thanh-vien-thuong-mai-va-hop-tac-giao-duc-my-viet.35A93E4F.html,https://www.youtube.com/watch?v=9IsFb4PPB94
C01916,CÔNG TY CAM CORPORATION VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-cam-corporation-viet-nam.35A95FA6.html,Unknown
C01917,Công Ty TNHH DTP,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dtp.35A93EEA.html,Unknown
C01918,CÔNG TY TNHH MEDIASTEP,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mediastep.35A8DDF9.html,Unknown
C01919,MOTUL VIETNAM,https://careerbuilder.vn/vi/nha-tuyen-dung/motul-vietnam.35A8F2A8.html,Unknown
C01920,Công ty CP Inmatech,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-cp-inmatech.35A83797.html,Unknown
C01921,Công Ty Cổ Phần Nhựa Tín Kim,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-nhua-tin-kim.35A62878.html,Unknown
C01922,TOTODAY - CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI & DỊCH VỤ TOTO GROUP,https://careerbuilder.vn/vi/nha-tuyen-dung/totoday-cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-toto-group.35A95FF4.html,Unknown
C01923,Công Ty TNHH COEPTO Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-coepto-viet-nam.35A7E2F3.html,Unknown
C01924,CÔNG TY TNHH MẮT VIỆT GROUP,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mat-viet-group.35A83BE8.html,Unknown
C01925,CÔNG TY CP SAIGON AUTO SUPPORTING INDUSTRY,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-cp-saigon-auto-supporting-industry.35A895F8.html,Unknown
C01926,CÔNG TY TNHH DASACO HẬU GIANG,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dasaco-hau-giang.35A954D5.html,Unknown
C01927,Công ty TNHH Paris Baguette Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-paris-baguette-viet-nam.35A6102A.html,https://www.youtube.com/watch?v=aiwv-rayUZo&t=506s
C01928,"Yujin Kreves Co, Ltd",https://careerbuilder.vn/vi/nha-tuyen-dung/yujin-kreves-co-ltd.35A51499.html,Unknown
C01929,CÔNG TY CỔ PHẦN SAMETEL,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-sametel.35A5A3B9.html,https://www.youtube.com/watch?v=cvG4sCkf94o
C01930,Công Ty TNHH Thương Mại Và Tiếp Vận Green Hills,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-va-tiep-van-green-hills.35A90B4A.html,Unknown
C01931,CÔNG TY TNHH TM SX TÂN HÙNG CƠ,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-tm-sx-tan-hung-co.35A59CF4.html,Unknown
C01932,Công ty TNHH Plenma (Chuyên về Thiết kế và chế tạo máy tự động hóa),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-plenma-chuyen-ve-thiet-ke-va-che-tao-may-tu-dong-hoa.35A8F303.html,Unknown
C01933,Công ty Cổ phần Hóa dầu Mekong,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-hoa-dau-mekong.35A761A3.html,Unknown
C01934,CÔNG TY CỔ PHẦN THIẾT KẾ VÀ QUẢN LÝ KỸ THUẬT IMP,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thiet-ke-va-quan-ly-ky-thuat-imp.35A8F2FF.html,Unknown
C01935,OMN1 Solution,https://careerbuilder.vn/vi/nha-tuyen-dung/omn1-solution.35A85CD3.html,Unknown
