job_id,nganh_nghe
35BB8AB0,Quản lý điều hành
35BB8AB0,Dịch vụ khách hàng
35BB8AB0,Tài chính / Đầu tư
35BB8A69,Bán hàng / Kinh doanh
35BB8A69,Quản lý điều hành
35BB8A69,Du lịch
35BB8A6A,Chứng khoán
35BB8A63,Bán hàng / Kinh doanh
35BB8A63,Giáo dục / Đào tạo
35BB8A63,Dịch vụ khách hàng
35BB8A67,Bán hàng / Kinh doanh
35BB8A67,Quản lý điều hành
35BB8A67,Du lịch
35BB8A62,Unknown
35BB8A6B,Bán hàng / Kinh doanh
35BB8A6B,Y tế / Chăm sóc sức khỏe
35BB8A6D,Hành chính / Thư ký
35BB8A6D,Quản lý điều hành
35BB8A6D,Nhân sự
35BB86CC,Tư vấn
35BB86CC,Chứng khoán
35BB86CC,Tài chính / Đầu tư
35BB8A6C,Bán hàng / Kinh doanh
35BB8A6C,Giáo dục / Đào tạo
35BB8A6C,Dịch vụ khách hàng
35BB8A6E,Bán hàng / Kinh doanh
35BB8A6E,Y tế / Chăm sóc sức khỏe
35BB8A6E,Hành chính / Thư ký
35BB8A70,Bán lẻ / Bán sỉ
35BB8A70,Thực phẩm & Đồ uống
35BB8A70,Tiếp thị trực tuyến
35BB8846,Tiếp thị / Marketing
35BB8846,Bán hàng / Kinh doanh
35BB8846,Tư vấn
35BB8A2A,Ngân hàng
35BB8A2A,Tài chính / Đầu tư
35BB8A1C,Kế toán / Kiểm toán
35BB8A1C,Ngân hàng
35BB8A1C,Chứng khoán
35BB8A2E,Ngân hàng
35BB8A2E,Dịch vụ khách hàng
35BB8A2E,Tư vấn
35BB8A2B,Bán hàng / Kinh doanh
35BB8A2B,Dịch vụ khách hàng
35BB8A2B,Tài chính / Đầu tư
35BB8A2C,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8A2C,Dệt may / Da giày / Thời trang
35BB8A32,Bán hàng / Kinh doanh
35BB8A32,Dịch vụ khách hàng
35BB8A32,Tài chính / Đầu tư
35BB8A2F,Tiếp thị / Marketing
35BB8A2F,Bán hàng / Kinh doanh
35BB8A2F,Tư vấn
35BB8A31,Thực phẩm & Đồ uống
35BB8A31,Hành chính / Thư ký
35BB8A31,Biên phiên dịch
35BB8A36,Giáo dục / Đào tạo
35BB8A38,Kế toán / Kiểm toán
35BB8A34,Bảo hiểm
35BB8A34,Bán hàng / Kinh doanh
35BB8A34,Bán lẻ / Bán sỉ
35BB8A3B,Ngân hàng
35BB8A3B,Luật / Pháp lý
35BB8A3D,Ngân hàng
35BB8A3C,Bán hàng / Kinh doanh
35BB8A3C,Dịch vụ khách hàng
35BB8A3C,Hành chính / Thư ký
35BB8A33,Tư vấn
35BB8A33,Nhân sự
35BB8A33,CNTT - Phần mềm
35BB89EB,Hành chính / Thư ký
35BB89EB,Nhân sự
35BB8A40,Chứng khoán
35BB8A40,Ngân hàng
35BB8A40,Quảng cáo / Đối ngoại / Truyền Thông
35BB89EE,Bán lẻ / Bán sỉ
35BB89EE,Bán hàng / Kinh doanh
35BB89EE,Tiếp thị trực tuyến
35BB89F1,Unknown
35BB89ED,Bán hàng / Kinh doanh
35BB89ED,Vận chuyển / Giao nhận /  Kho vận
35BB89ED,Kế toán / Kiểm toán
35BB89F2,Tiếp thị / Marketing
35BB89F2,Tiếp thị trực tuyến
35BB89F2,Dịch vụ khách hàng
35BB8A3A,Tiếp thị / Marketing
35BB8A3A,Bán hàng / Kinh doanh
35BB8A3A,Bất động sản
35BB89E2,Tiếp thị / Marketing
35BB89E2,Tiếp thị trực tuyến
35BB89E2,Dịch vụ khách hàng
35BB89F5,Kế toán / Kiểm toán
35BB89F6,Kế toán / Kiểm toán
35BB89F6,Tài chính / Đầu tư
35BB89F3,Bán hàng / Kinh doanh
35BB89F3,Hàng gia dụng / Chăm sóc cá nhân
35BB89F3,Quảng cáo / Đối ngoại / Truyền Thông
35BB89FA,An Ninh / Bảo Vệ
35BB89FA,Luật / Pháp lý
35BB89FA,Ngân hàng
35BB8842,Bán hàng / Kinh doanh
35BB89F0,Unknown
35BB89FB,Tiếp thị / Marketing
35BB89FB,Bán hàng / Kinh doanh
35BB89FB,Bán lẻ / Bán sỉ
35BB89FC,Ngân hàng
35BB89FC,Bảo hiểm
35BB89FC,Tài chính / Đầu tư
35BB89B0,Dịch vụ khách hàng
35BB89B0,Ngân hàng
35BB89B0,Tài chính / Đầu tư
35BB89B1,Điện / Điện tử / Điện lạnh
35BB89B1,Bảo trì / Sửa chữa
35BB89B1,Sản xuất / Vận hành sản xuất
35BB84E7,Tiếp thị / Marketing
35BB84E7,Bán lẻ / Bán sỉ
35BB84E7,Bán hàng / Kinh doanh
35BB89AF,Kế toán / Kiểm toán
35BB89AF,Ngân hàng
35BB89AF,Tài chính / Đầu tư
35BB89AE,Vận chuyển / Giao nhận /  Kho vận
35BB89AE,Kế toán / Kiểm toán
35BB89B5,Dịch vụ khách hàng
35BB89B5,Ngân hàng
35BB89B5,Tài chính / Đầu tư
35BB89B3,Bán hàng / Kinh doanh
35BB89B3,Ngân hàng
35BB89B3,Tài chính / Đầu tư
35BB89B9,Sản xuất / Vận hành sản xuất
35BB89B7,Ngân hàng
35BB89BB,CNTT - Phần mềm
35BB89BB,CNTT - Phần cứng / Mạng
35BB89BB,Ngân hàng
35BB89BE,Quản lý điều hành
35BB89BE,Kiến trúc
35BB89BE,Xây dựng
35BB89BD,Bán hàng / Kinh doanh
35BB89BD,Ngân hàng
35BB89B8,Ngân hàng
35BB89C1,CNTT - Phần mềm
35BB89BA,Unknown
35BB8998,Cơ khí / Ô tô / Tự động hóa
35BB8998,Điện / Điện tử / Điện lạnh
35BB8998,Bảo trì / Sửa chữa
35BB898D,Biên phiên dịch
35BB8990,Luật / Pháp lý
35BB8990,Bán hàng / Kinh doanh
35BB8990,Hành chính / Thư ký
35BB898F,Bán hàng / Kinh doanh
35BB898F,Dịch vụ khách hàng
35BB898F,Nhân sự
35BB898E,Luật / Pháp lý
35BB898E,Biên phiên dịch
35BB898E,Bảo trì / Sửa chữa
35BB8999,Xây dựng
35BB899A,Xây dựng
35BB8996,Kiến trúc
35BB8996,Xây dựng
35BB8996,Mỹ thuật / Nghệ thuật / Thiết kế
35BB899D,Xây dựng
35BB899D,Mỹ thuật / Nghệ thuật / Thiết kế
35BB899D,Kiến trúc
35BB89A9,CNTT - Phần mềm
35BB89A9,Ngân hàng
35BB899B,Xây dựng
35BB89AA,Bưu chính viễn thông
35BB89AA,CNTT - Phần mềm
35BB8982,Dịch vụ khách hàng
35BB8982,Hành chính / Thư ký
35BB8982,Ngân hàng
35BB894C,Tiếp thị / Marketing
35BB894C,Dịch vụ khách hàng
35BB894C,Tiếp thị trực tuyến
35BB8950,Unknown
35BB8970,Hành chính / Thư ký
35BB8970,Kế toán / Kiểm toán
35BB8970,Tài chính / Đầu tư
35BB896A,Hành chính / Thư ký
35BB896A,Kế toán / Kiểm toán
35BB896A,Tài chính / Đầu tư
35BB871D,Bán hàng / Kinh doanh
35BB871D,Dược phẩm
35BB871D,Dịch vụ khách hàng
35BB8953,Hành chính / Thư ký
35BB8953,Nhân sự
35BB8953,Ngành khác
35BB8952,Tiếp thị / Marketing
35BB8952,Dịch vụ khách hàng
35BB8952,Tiếp thị trực tuyến
35BB8860,Unknown
35BB8955,Ngân hàng
35BB8955,Tài chính / Đầu tư
35BB8854,Unknown
35BB8951,Ngân hàng
35BB8951,CNTT - Phần mềm
35BB884B,Unknown
35BB8959,Tiếp thị / Marketing
35BB8959,Bán hàng / Kinh doanh
35BB8959,Tư vấn
35BB890B,Hành chính / Thư ký
35BB890B,Nhân sự
35BB890B,Tiếp thị / Marketing
35BB8832,Tiếp thị / Marketing
35BB8832,Bán hàng / Kinh doanh
35BB8832,Điện / Điện tử / Điện lạnh
35BB8910,Dệt may / Da giày / Thời trang
35BB890D,Kiến trúc
35BB890D,Xây dựng
35BB890D,Nội ngoại thất
35BB890E,Hóa học
35BB890E,Mỹ thuật / Nghệ thuật / Thiết kế
35BB890E,In ấn / Xuất bản
35BB8957,Kế toán / Kiểm toán
35BB8912,Bán hàng / Kinh doanh
35BB8912,Cơ khí / Ô tô / Tự động hóa
35BB8912,Điện / Điện tử / Điện lạnh
35BB8913,An Ninh / Bảo Vệ
35BB8913,Ngành khác
35BB8914,Cơ khí / Ô tô / Tự động hóa
35BB8914,Sản xuất / Vận hành sản xuất
35BB8914,In ấn / Xuất bản
35BB890F,Bán lẻ / Bán sỉ
35BB890F,Thực phẩm & Đồ uống
35BB890F,Xuất nhập khẩu
35BB8919,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8919,Sản xuất / Vận hành sản xuất
35BB8919,In ấn / Xuất bản
35BB8917,Bán hàng / Kinh doanh
35BB8917,Quản lý điều hành
35BB8917,Du lịch
35BB891B,Kiến trúc
35BB891B,Xây dựng
35BB891B,Bất động sản
35BB8915,Tiếp thị / Marketing
35BB8915,Mỹ thuật / Nghệ thuật / Thiết kế
35BB8915,Tổ chức sự kiện
35BB891C,Bán hàng / Kinh doanh
35BB891C,Ngân hàng
35BB891C,Dịch vụ khách hàng
35BB891D,CNTT - Phần cứng / Mạng
35BB891A,Quản lý chất lượng (QA/QC)
35BB891A,In ấn / Xuất bản
35BB891F,CNTT - Phần mềm
35BB891F,CNTT - Phần cứng / Mạng
35BB88D3,Ngân hàng
35BB88D3,Kế toán / Kiểm toán
35BB88D3,Thống kê
35BB88CD,Dịch vụ khách hàng
35BB88CD,Du lịch
35BB8920,Unknown
35BB88D0,Tiếp thị / Marketing
35BB88D0,Bán lẻ / Bán sỉ
35BB88D0,Bán hàng / Kinh doanh
35BB88D4,Ngân hàng
35BB88D4,Kế toán / Kiểm toán
35BB88D4,Quản lý điều hành
35BB8888,Lâm Nghiệp
35BB8888,Cơ khí / Ô tô / Tự động hóa
35BB8888,Đồ gỗ
35BB88D7,Điện / Điện tử / Điện lạnh
35BB88D7,Bán lẻ / Bán sỉ
35BB88D7,Bán hàng / Kinh doanh
35BB88D5,Unknown
35BB88E0,Ngân hàng
35BB88E0,Kế toán / Kiểm toán
35BB88E0,Thống kê
35BB88DC,Bán hàng / Kinh doanh
35BB88DC,Ngân hàng
35BB88DC,Kế toán / Kiểm toán
35BB88D8,Tiếp thị / Marketing
35BB88D8,Bán lẻ / Bán sỉ
35BB88D8,Bán hàng / Kinh doanh
35BB88DB,Dịch vụ khách hàng
35BB88DB,Hành chính / Thư ký
35BB88DB,Nhân sự
35BB88DE,Bán hàng / Kinh doanh
35BB88DE,Ngân hàng
35BB88DE,Kế toán / Kiểm toán
35BB88E2,Kế toán / Kiểm toán
35BB88E2,Ngân hàng
35BB88E2,Tài chính / Đầu tư
35BB88E1,Mỹ thuật / Nghệ thuật / Thiết kế
35BB88E1,Nội ngoại thất
35BB888E,Tiếp thị / Marketing
35BB8894,CNTT - Phần mềm
35BB8894,CNTT - Phần cứng / Mạng
35BB8894,Ngân hàng
35BB8896,Ngân hàng
35BB8896,Tài chính / Đầu tư
35BB8890,Bán lẻ / Bán sỉ
35BB8890,Thực phẩm & Đồ uống
35BB8890,Thu mua / Vật tư
35BB8897,Kế toán / Kiểm toán
35BB8897,Ngân hàng
35BB8898,Luật / Pháp lý
35BB8898,Giáo dục / Đào tạo
35BB8898,Hành chính / Thư ký
35BB889D,Kế toán / Kiểm toán
35BB889D,Ngân hàng
35BB889D,Tài chính / Đầu tư
35BB889A,Tiếp thị / Marketing
35BB889A,Truyền hình / Báo chí / Biên tập
35BB889A,Quảng cáo / Đối ngoại / Truyền Thông
35BB88A0,Cơ khí / Ô tô / Tự động hóa
35BB88A0,Điện / Điện tử / Điện lạnh
35BB8895,Kiến trúc
35BB8895,Xây dựng
35BB8895,Nội ngoại thất
35BB88A5,Mới tốt nghiệp / Thực tập
35BB889E,Bán lẻ / Bán sỉ
35BB889E,Dệt may / Da giày / Thời trang
35BB88A4,Ngân hàng
35BB889B,Ngân hàng
35BB889B,Tài chính / Đầu tư
35BB8853,Giáo dục / Đào tạo
35BB8853,Ngành khác
35BB8853,Mới tốt nghiệp / Thực tập
35BB88A3,Tiếp thị / Marketing
35BB88A3,Bán hàng / Kinh doanh
35BB885C,Giáo dục / Đào tạo
35BB885C,Ngân hàng
35BB8852,Công nghệ sinh học
35BB8852,Công nghệ thực phẩm / Dinh dưỡng
35BB8852,Quản lý chất lượng (QA/QC)
35BB8857,Unknown
35BB885D,Nhân sự
35BB885D,Dệt may / Da giày / Thời trang
35BB884F,CNTT - Phần mềm
35BB8848,Tiếp thị / Marketing
35BB8848,Bán hàng / Kinh doanh
35BB8848,Tiếp thị trực tuyến
35BB8858,Bán hàng / Kinh doanh
35BB8858,Ngân hàng
35BB885E,CNTT - Phần mềm
35BB885E,Ngân hàng
35BB885E,Quản lý điều hành
35BB885A,Bán hàng / Kinh doanh
35BB885A,Ngân hàng
35BB885A,Tài chính / Đầu tư
35BB885B,Bán hàng / Kinh doanh
35BB885B,Tư vấn
35BB885B,Dịch vụ khách hàng
35BB8861,Bán hàng / Kinh doanh
35BB8861,Dịch vụ khách hàng
35BB8861,Ngân hàng
35BB8862,Tiếp thị / Marketing
35BB8862,Bán lẻ / Bán sỉ
35BB8862,Bán hàng / Kinh doanh
35BB8863,CNTT - Phần mềm
35BB8863,Ngân hàng
35BB8856,Tiếp thị / Marketing
35BB8856,Quảng cáo / Đối ngoại / Truyền Thông
35BB87CF,Bán hàng / Kinh doanh
35BB87CF,Vận chuyển / Giao nhận /  Kho vận
35BB87CF,Xuất nhập khẩu
35BB8814,Hóa học
35BB8814,Sản xuất / Vận hành sản xuất
35BB8814,Quản lý chất lượng (QA/QC)
35BB8812,Tiếp thị / Marketing
35BB8812,Bán lẻ / Bán sỉ
35BB8812,Bán hàng / Kinh doanh
35BB8816,Unknown
35BB881D,Cơ khí / Ô tô / Tự động hóa
35BB881D,Sản xuất / Vận hành sản xuất
35BB8815,Unknown
35BB881B,Cơ khí / Ô tô / Tự động hóa
35BB881B,Sản xuất / Vận hành sản xuất
35BB881E,Mỹ thuật / Nghệ thuật / Thiết kế
35BB881E,Truyền hình / Báo chí / Biên tập
35BB881E,Ngành khác
35BB880B,Mỹ thuật / Nghệ thuật / Thiết kế
35BB880B,Kiến trúc
35BB880B,Nội ngoại thất
35BB8820,Kế toán / Kiểm toán
